OrderID,Date,ProductKey,StoreKey,CustomerKey,Quantity,UnitPrice,Discount,SalesAmount,UnitCost,ProfitAmount
102039,2026-03-26,3,4,346,1,649,0.0,649.0,350,299.0
102040,2024-08-16,13,10,111,2,199,0.0,398.0,190,208.0
102041,2025-12-17,18,3,356,1,24,0.0,24.0,8,16.0
102042,2026-01-22,1,4,148,1,999,221.71,777.29,620,157.29
102043,2025-08-22,1,3,124,3,999,0.0,2997.0,1860,1137.0
102044,2026-05-01,18,6,83,1,24,0.0,24.0,8,16.0
102045,2024-11-14,3,1,320,1,649,84.85,564.15,350,214.15
102045,2024-11-14,6,1,320,1,249,0.0,249.0,120,129.0
102046,2026-05-17,10,7,211,1,149,0.0,149.0,60,89.0
102047,2025-12-25,13,4,304,1,199,14.8,184.2,95,89.2
102047,2025-12-25,5,4,304,1,349,0.0,349.0,180,169.0
102048,2026-03-03,1,8,318,1,999,0.0,999.0,620,379.0
102048,2026-03-03,14,8,318,2,49,0.0,98.0,36,62.0
102049,2025-11-10,7,7,286,1,599,40.47,558.53,260,298.53
102050,2026-04-16,7,4,228,2,599,0.0,1198.0,520,678.0
102050,2026-04-16,15,4,228,2,35,0.0,70.0,24,46.0
102051,2026-08-25,14,4,291,1,49,0.0,49.0,18,31.0
102051,2026-08-25,15,4,291,1,35,0.0,35.0,12,23.0
102051,2026-08-25,10,4,291,1,149,0.0,149.0,60,89.0
102052,2025-03-16,16,2,308,1,39,0.0,39.0,15,24.0
102053,2026-03-17,5,1,248,2,349,0.0,698.0,360,338.0
102054,2026-01-06,7,1,94,1,599,0.0,599.0,260,339.0
102054,2026-01-06,16,1,94,2,39,0.0,78.0,30,48.0
102055,2025-04-19,13,9,184,1,199,0.0,199.0,95,104.0
102056,2026-06-25,1,3,12,1,999,0.0,999.0,620,379.0
102056,2026-06-25,18,3,12,1,24,0.0,24.0,8,16.0
102057,2025-02-15,6,1,343,2,249,0.0,498.0,240,258.0
102057,2025-02-15,10,1,343,3,149,0.0,447.0,180,267.0
102058,2025-08-12,3,5,218,1,649,88.14,560.86,350,210.86
102059,2024-05-05,8,10,38,1,349,0.0,349.0,150,199.0
102060,2024-09-14,16,4,368,1,39,0.0,39.0,15,24.0
102061,2026-04-11,6,1,78,2,249,0.0,498.0,240,258.0
102061,2026-04-11,16,1,78,2,39,12.11,65.89,30,35.89
102062,2025-02-17,4,6,39,1,399,0.0,399.0,210,189.0
102062,2025-02-17,7,6,39,1,599,0.0,599.0,260,339.0
102063,2025-02-14,1,2,290,2,999,0.0,1998.0,1240,758.0
102064,2024-10-05,13,9,100,1,199,0.0,199.0,95,104.0
102065,2025-05-27,5,6,226,2,349,0.0,698.0,360,338.0
102066,2026-03-10,2,7,73,1,799,0.0,799.0,480,319.0
102067,2026-05-28,13,8,18,1,199,0.0,199.0,95,104.0
102067,2026-05-28,9,8,18,1,79,6.12,72.88,25,47.88
102068,2024-03-27,1,3,358,1,999,0.0,999.0,620,379.0
102069,2025-08-21,11,2,316,2,129,0.0,258.0,90,168.0
102070,2025-05-04,5,6,387,1,349,0.0,349.0,180,169.0
102071,2025-09-29,17,9,92,1,89,0.0,89.0,30,59.0
102072,2025-04-13,19,6,205,1,99,0.0,99.0,35,64.0
102072,2025-04-13,16,6,205,2,39,0.0,78.0,30,48.0
102072,2025-04-13,18,6,205,1,24,0.0,24.0,8,16.0
102073,2025-02-20,10,8,113,1,149,0.0,149.0,60,89.0
102073,2025-02-20,2,8,113,1,799,0.0,799.0,480,319.0
102074,2025-05-08,2,5,289,1,799,0.0,799.0,480,319.0
102074,2025-05-08,9,5,289,1,79,0.0,79.0,25,54.0
102075,2025-08-29,3,5,247,1,649,0.0,649.0,350,299.0
102076,2025-06-05,9,4,270,1,79,0.0,79.0,25,54.0
102077,2025-05-08,10,5,204,1,149,0.0,149.0,60,89.0
102078,2026-03-21,6,5,227,1,249,0.0,249.0,120,129.0
102078,2026-03-21,18,5,227,1,24,0.0,24.0,8,16.0
102079,2026-01-07,10,8,225,1,149,13.06,135.94,60,75.94
102080,2024-12-21,5,4,34,1,349,0.0,349.0,180,169.0
102080,2024-12-21,8,4,34,2,349,0.0,698.0,300,398.0
102081,2026-03-05,6,1,197,1,249,0.0,249.0,120,129.0
102082,2026-04-23,14,4,264,1,49,0.0,49.0,18,31.0
102083,2024-06-25,10,3,346,1,149,0.0,149.0,60,89.0
102084,2025-08-29,20,6,371,1,179,0.0,179.0,70,109.0
102085,2024-11-09,19,3,36,2,99,25.51,172.49,70,102.49
102085,2024-11-09,15,3,36,3,35,0.0,105.0,36,69.0
102086,2026-01-01,1,1,154,1,999,0.0,999.0,620,379.0
102087,2024-09-28,16,10,124,2,39,0.0,78.0,30,48.0
102088,2025-11-15,8,6,20,1,349,0.0,349.0,150,199.0
102089,2024-10-14,9,4,359,1,79,0.0,79.0,25,54.0
102090,2025-06-16,11,10,272,1,129,0.0,129.0,45,84.0
102091,2026-07-16,9,9,40,1,79,0.0,79.0,25,54.0
102091,2026-07-16,10,9,40,3,149,0.0,447.0,180,267.0
102092,2025-01-30,2,3,347,1,799,121.36,677.64,480,197.64
102093,2026-05-12,13,8,66,1,199,0.0,199.0,95,104.0
102094,2026-08-20,20,1,93,1,179,0.0,179.0,70,109.0
102095,2026-05-11,8,4,221,1,349,0.0,349.0,150,199.0
102096,2024-07-10,3,10,393,1,649,0.0,649.0,350,299.0
102097,2026-03-23,15,10,186,1,35,0.0,35.0,12,23.0
102098,2024-02-10,8,8,324,2,349,0.0,698.0,300,398.0
102099,2025-02-13,18,10,108,1,24,0.0,24.0,8,16.0
102100,2026-05-07,13,8,293,2,199,0.0,398.0,190,208.0
102100,2026-05-07,20,8,293,1,179,0.0,179.0,70,109.0
102101,2025-11-28,6,6,73,1,249,0.0,249.0,120,129.0
102101,2025-11-28,4,6,73,1,399,0.0,399.0,210,189.0
102102,2025-07-08,10,1,255,1,149,0.0,149.0,60,89.0
102103,2025-02-07,10,1,352,1,149,0.0,149.0,60,89.0
102103,2025-02-07,20,1,352,1,179,27.94,151.06,70,81.06
102104,2026-03-16,14,10,94,1,49,0.0,49.0,18,31.0
102105,2025-12-12,14,8,394,2,49,0.0,98.0,36,62.0
102106,2025-05-05,9,5,53,1,79,0.0,79.0,25,54.0
102107,2026-05-26,17,1,268,2,89,0.0,178.0,60,118.0
102108,2024-09-18,6,10,260,1,249,0.0,249.0,120,129.0
102108,2024-09-18,17,10,260,1,89,0.0,89.0,30,59.0
102109,2024-07-15,19,8,88,1,99,0.0,99.0,35,64.0
102110,2025-10-24,10,4,120,1,149,0.0,149.0,60,89.0
102110,2025-10-24,16,4,120,1,39,0.0,39.0,15,24.0
102111,2026-08-06,5,4,27,1,349,74.2,274.8,180,94.8
102111,2026-08-06,19,4,27,1,99,0.0,99.0,35,64.0
102111,2026-08-06,2,4,27,1,799,0.0,799.0,480,319.0
102112,2024-10-06,7,5,201,1,599,43.81,555.19,260,295.19
102113,2024-10-08,5,2,211,1,349,0.0,349.0,180,169.0
102114,2024-06-10,12,6,355,1,279,0.0,279.0,140,139.0
102115,2026-04-29,8,6,101,1,349,0.0,349.0,150,199.0
102116,2024-09-15,5,1,336,1,349,0.0,349.0,180,169.0
102116,2024-09-15,18,1,336,2,24,0.0,48.0,16,32.0
102117,2025-06-08,5,7,246,1,349,0.0,349.0,180,169.0
102117,2025-06-08,10,7,246,1,149,0.0,149.0,60,89.0
102118,2026-08-23,14,9,331,1,49,0.0,49.0,18,31.0
102119,2024-01-15,2,4,191,1,799,40.18,758.82,480,278.82
102120,2025-08-03,12,2,171,1,279,0.0,279.0,140,139.0
102121,2025-06-17,12,7,306,2,279,0.0,558.0,280,278.0
102122,2026-03-11,17,9,313,1,89,0.0,89.0,30,59.0
102122,2026-03-11,3,9,313,1,649,0.0,649.0,350,299.0
102123,2024-12-31,8,6,125,1,349,0.0,349.0,150,199.0
102123,2024-12-31,1,6,125,1,999,0.0,999.0,620,379.0
102124,2025-03-05,9,1,290,1,79,0.0,79.0,25,54.0
102125,2024-07-12,19,2,110,1,99,0.0,99.0,35,64.0
102126,2026-01-02,1,1,387,2,999,0.0,1998.0,1240,758.0
102127,2026-02-16,18,7,88,1,24,0.0,24.0,8,16.0
102127,2026-02-16,1,7,88,1,999,0.0,999.0,620,379.0
102128,2024-06-07,16,3,209,1,39,0.0,39.0,15,24.0
102129,2025-02-13,17,1,285,1,89,0.0,89.0,30,59.0
102130,2026-05-26,1,1,115,1,999,0.0,999.0,620,379.0
102130,2026-05-26,5,1,115,2,349,0.0,698.0,360,338.0
102131,2024-01-04,5,10,282,1,349,0.0,349.0,180,169.0
102132,2024-11-20,9,2,393,1,79,0.0,79.0,25,54.0
102132,2024-11-20,10,2,393,1,149,0.0,149.0,60,89.0
102133,2025-08-01,13,8,332,1,199,0.0,199.0,95,104.0
102134,2024-12-16,13,8,395,1,199,0.0,199.0,95,104.0
102135,2024-10-30,4,2,367,1,399,0.0,399.0,210,189.0
102135,2024-10-30,20,2,367,1,179,24.83,154.17,70,84.17
102136,2025-04-26,5,6,285,2,349,0.0,698.0,360,338.0
102137,2024-07-28,8,2,220,1,349,0.0,349.0,150,199.0
102137,2024-07-28,10,2,220,3,149,0.0,447.0,180,267.0
102138,2025-07-05,13,5,111,1,199,43.47,155.53,95,60.53
102138,2025-07-05,12,5,111,1,279,0.0,279.0,140,139.0
102139,2025-12-10,4,8,85,1,399,23.21,375.79,210,165.79
102139,2025-12-10,10,8,85,1,149,0.0,149.0,60,89.0
102140,2025-08-22,15,4,339,3,35,0.0,105.0,36,69.0
102140,2025-08-22,8,4,339,2,349,0.0,698.0,300,398.0
102141,2024-04-22,8,6,203,1,349,22.56,326.44,150,176.44
102142,2026-04-14,15,10,297,2,35,0.0,70.0,24,46.0
102143,2024-07-20,11,5,269,1,129,0.0,129.0,45,84.0
102143,2024-07-20,2,5,269,2,799,0.0,1598.0,960,638.0
102144,2026-01-26,4,4,398,1,399,0.0,399.0,210,189.0
102145,2025-01-06,12,2,228,1,279,17.14,261.86,140,121.86
102145,2025-01-06,10,2,228,1,149,0.0,149.0,60,89.0
102146,2026-02-14,3,4,176,2,649,0.0,1298.0,700,598.0
102147,2024-08-24,4,4,377,2,399,0.0,798.0,420,378.0
102148,2024-08-03,15,8,3,1,35,0.0,35.0,12,23.0
102149,2025-06-01,6,3,334,2,249,0.0,498.0,240,258.0
102150,2024-02-11,11,8,230,1,129,0.0,129.0,45,84.0
102151,2024-09-14,3,2,300,1,649,0.0,649.0,350,299.0
102152,2025-12-22,17,5,280,1,89,0.0,89.0,30,59.0
102153,2026-04-08,11,7,284,2,129,0.0,258.0,90,168.0
102153,2026-04-08,9,7,284,2,79,0.0,158.0,50,108.0
102154,2024-04-08,14,1,226,1,49,0.0,49.0,18,31.0
102154,2024-04-08,10,1,226,1,149,0.0,149.0,60,89.0
102155,2026-05-17,6,3,283,1,249,0.0,249.0,120,129.0
102156,2026-03-02,7,8,70,1,599,0.0,599.0,260,339.0
102157,2026-05-07,19,7,72,1,99,0.0,99.0,35,64.0
102158,2025-12-04,3,9,66,1,649,0.0,649.0,350,299.0
102158,2025-12-04,12,9,66,1,279,21.33,257.67,140,117.67
102159,2025-11-17,18,7,149,1,24,3.51,20.49,8,12.49
102159,2025-11-17,19,7,149,1,99,11.13,87.87,35,52.87
102160,2025-06-30,5,9,382,1,349,0.0,349.0,180,169.0
102161,2025-11-02,17,6,355,1,89,0.0,89.0,30,59.0
102162,2026-06-18,3,10,373,1,649,0.0,649.0,350,299.0
102162,2026-06-18,16,10,373,1,39,0.0,39.0,15,24.0
102163,2024-04-30,17,3,96,1,89,21.49,67.51,30,37.51
102163,2024-04-30,6,3,96,1,249,0.0,249.0,120,129.0
102164,2024-12-03,6,3,302,1,249,0.0,249.0,120,129.0
102165,2024-03-30,14,2,254,2,49,0.0,98.0,36,62.0
102166,2026-07-12,16,1,39,2,39,0.0,78.0,30,48.0
102166,2026-07-12,7,1,39,2,599,0.0,1198.0,520,678.0
102167,2025-04-11,6,8,37,2,249,0.0,498.0,240,258.0
102167,2025-04-11,16,8,37,1,39,0.0,39.0,15,24.0
102168,2025-11-18,1,10,210,1,999,193.55,805.45,620,185.45
102169,2026-04-11,18,10,191,1,24,0.0,24.0,8,16.0
102170,2026-08-23,7,5,231,1,599,91.93,507.07,260,247.07
102171,2024-07-05,20,5,216,1,179,0.0,179.0,70,109.0
102172,2026-03-04,1,8,338,2,999,0.0,1998.0,1240,758.0
102172,2026-03-04,10,8,338,2,149,0.0,298.0,120,178.0
102173,2026-05-22,13,5,214,2,199,0.0,398.0,190,208.0
102174,2024-03-02,4,1,22,1,399,48.33,350.67,210,140.67
102175,2026-01-16,7,9,161,1,599,0.0,599.0,260,339.0
102176,2024-12-31,10,3,28,3,149,0.0,447.0,180,267.0
102177,2025-10-30,2,3,219,1,799,0.0,799.0,480,319.0
102177,2025-10-30,10,3,219,3,149,0.0,447.0,180,267.0
102177,2025-10-30,4,3,219,1,399,0.0,399.0,210,189.0
102178,2025-06-19,18,7,23,1,24,0.0,24.0,8,16.0
102179,2024-10-18,7,2,56,1,599,0.0,599.0,260,339.0
102180,2024-06-05,9,7,189,1,79,0.0,79.0,25,54.0
102181,2024-05-17,18,2,332,1,24,0.0,24.0,8,16.0
102182,2024-05-03,6,6,142,1,249,0.0,249.0,120,129.0
102183,2025-10-20,17,8,225,1,89,17.67,71.33,30,41.33
102184,2024-12-28,9,1,271,3,79,23.13,213.87,75,138.87
102184,2024-12-28,17,1,271,1,89,7.74,81.26,30,51.26
102185,2024-09-05,1,9,159,1,999,0.0,999.0,620,379.0
102186,2025-11-30,6,4,177,2,249,0.0,498.0,240,258.0
102187,2025-11-26,16,8,238,1,39,0.0,39.0,15,24.0
102187,2025-11-26,11,8,238,1,129,19.1,109.9,45,64.9
102188,2025-07-15,11,5,24,1,129,0.0,129.0,45,84.0
102189,2026-07-03,15,4,397,1,35,0.0,35.0,12,23.0
102190,2025-02-04,19,1,197,1,99,0.0,99.0,35,64.0
102191,2026-04-07,17,5,380,1,89,17.88,71.12,30,41.12
102192,2024-04-02,11,3,367,1,129,0.0,129.0,45,84.0
102193,2026-01-01,7,4,265,2,599,285.04,912.96,520,392.96
102194,2026-08-21,15,4,310,1,35,0.0,35.0,12,23.0
102195,2026-04-16,10,9,312,1,149,0.0,149.0,60,89.0
102195,2026-04-16,20,9,312,1,179,28.31,150.69,70,80.69
102196,2025-08-26,3,8,65,1,649,0.0,649.0,350,299.0
102197,2025-10-10,5,10,2,1,349,48.46,300.54,180,120.54
102198,2024-12-30,2,9,266,2,799,0.0,1598.0,960,638.0
102199,2025-11-21,2,2,26,1,799,0.0,799.0,480,319.0
102200,2026-02-01,6,4,268,3,249,0.0,747.0,360,387.0
102201,2026-08-30,7,4,184,1,599,0.0,599.0,260,339.0
102202,2025-05-28,4,8,24,1,399,0.0,399.0,210,189.0
102203,2024-03-17,10,4,336,1,149,0.0,149.0,60,89.0
102204,2025-09-11,20,4,298,1,179,0.0,179.0,70,109.0
102204,2025-09-11,19,4,298,2,99,0.0,198.0,70,128.0
102205,2024-05-19,5,8,204,1,349,0.0,349.0,180,169.0
102205,2024-05-19,12,8,204,2,279,50.67,507.33,280,227.33
102206,2024-10-04,6,2,209,2,249,112.76,385.24,240,145.24
102207,2024-12-12,11,3,317,1,129,0.0,129.0,45,84.0
102207,2024-12-12,9,3,317,1,79,0.0,79.0,25,54.0
102207,2024-12-12,20,3,317,1,179,44.1,134.9,70,64.9
102208,2025-12-26,5,1,161,1,349,0.0,349.0,180,169.0
102209,2024-07-30,12,4,210,1,279,0.0,279.0,140,139.0
102210,2024-07-09,4,9,86,1,399,0.0,399.0,210,189.0
102210,2024-07-09,15,9,86,2,35,0.0,70.0,24,46.0
102211,2024-02-26,3,1,361,1,649,0.0,649.0,350,299.0
102212,2026-05-10,12,5,288,1,279,0.0,279.0,140,139.0
102213,2025-12-01,20,6,235,1,179,0.0,179.0,70,109.0
102214,2024-02-20,10,7,280,1,149,0.0,149.0,60,89.0
102215,2024-02-05,18,8,244,2,24,2.4,45.6,16,29.6
102216,2025-08-05,1,8,169,2,999,0.0,1998.0,1240,758.0
102216,2025-08-05,19,8,169,2,99,0.0,198.0,70,128.0
102217,2024-11-07,13,8,118,1,199,45.18,153.82,95,58.82
102218,2025-09-12,13,5,8,3,199,0.0,597.0,285,312.0
102219,2025-03-31,7,1,186,1,599,0.0,599.0,260,339.0
102220,2026-06-22,18,1,209,1,24,3.48,20.52,8,12.52
102221,2024-11-11,20,2,187,2,179,0.0,358.0,140,218.0
102222,2025-11-21,17,1,296,1,89,9.8,79.2,30,49.2
102223,2024-03-08,6,1,252,1,249,0.0,249.0,120,129.0
102224,2026-07-23,4,6,308,1,399,0.0,399.0,210,189.0
102225,2026-08-14,14,7,46,1,49,0.0,49.0,18,31.0
102226,2026-01-01,6,2,385,2,249,0.0,498.0,240,258.0
102226,2026-01-01,11,2,385,2,129,0.0,258.0,90,168.0
102227,2025-05-02,12,3,173,1,279,0.0,279.0,140,139.0
102228,2024-09-08,16,8,378,2,39,0.0,78.0,30,48.0
102229,2026-03-16,17,9,185,1,89,0.0,89.0,30,59.0
102229,2026-03-16,16,9,185,1,39,0.0,39.0,15,24.0
102230,2025-12-30,6,2,197,1,249,0.0,249.0,120,129.0
102231,2024-09-10,16,1,321,1,39,0.0,39.0,15,24.0
102231,2024-09-10,2,1,321,1,799,0.0,799.0,480,319.0
102232,2025-04-17,16,3,394,1,39,0.0,39.0,15,24.0
102233,2025-04-29,1,10,374,3,999,0.0,2997.0,1860,1137.0
102234,2026-03-29,9,6,242,1,79,0.0,79.0,25,54.0
102235,2025-11-24,1,3,294,1,999,0.0,999.0,620,379.0
102236,2025-10-25,2,7,153,1,799,0.0,799.0,480,319.0
102237,2025-10-31,20,7,152,1,179,0.0,179.0,70,109.0
102238,2024-10-28,11,1,267,1,129,0.0,129.0,45,84.0
102239,2025-01-19,5,3,249,1,349,0.0,349.0,180,169.0
102240,2024-02-27,19,6,394,1,99,0.0,99.0,35,64.0
102240,2024-02-27,13,6,394,2,199,62.98,335.02,190,145.02
102240,2024-02-27,14,6,394,1,49,0.0,49.0,18,31.0
102241,2026-02-19,7,10,26,2,599,0.0,1198.0,520,678.0
102242,2025-03-30,12,8,218,1,279,0.0,279.0,140,139.0
102243,2025-04-04,15,6,141,1,35,0.0,35.0,12,23.0
102244,2024-10-04,12,3,81,1,279,57.62,221.38,140,81.38
102245,2024-08-28,17,2,224,1,89,0.0,89.0,30,59.0
102246,2025-09-04,19,7,84,1,99,8.33,90.67,35,55.67
102247,2024-09-21,10,3,277,3,149,0.0,447.0,180,267.0
102247,2024-09-21,6,3,277,1,249,0.0,249.0,120,129.0
102248,2024-03-20,2,7,392,1,799,92.71,706.29,480,226.29
102249,2026-01-29,10,9,28,1,149,0.0,149.0,60,89.0
102250,2025-01-24,3,3,129,2,649,0.0,1298.0,700,598.0
102250,2025-01-24,2,3,129,1,799,124.08,674.92,480,194.92
102251,2025-01-29,2,4,47,1,799,0.0,799.0,480,319.0
102252,2025-03-28,17,2,173,2,89,0.0,178.0,60,118.0
102252,2025-03-28,11,2,173,1,129,0.0,129.0,45,84.0
102252,2025-03-28,10,2,173,2,149,0.0,298.0,120,178.0
102253,2026-03-18,6,7,228,1,249,0.0,249.0,120,129.0
102254,2024-12-06,9,3,12,2,79,13.75,144.25,50,94.25
102255,2026-01-20,2,1,224,1,799,142.28,656.72,480,176.72
102256,2026-07-07,15,4,392,1,35,0.0,35.0,12,23.0
102257,2025-11-08,20,7,194,1,179,38.17,140.83,70,70.83
102257,2025-11-08,11,7,194,1,129,0.0,129.0,45,84.0
102257,2025-11-08,12,7,194,1,279,50.27,228.73,140,88.73
102258,2025-03-28,4,6,154,1,399,0.0,399.0,210,189.0
102259,2026-01-09,11,7,336,1,129,0.0,129.0,45,84.0
102260,2025-04-24,2,4,116,1,799,0.0,799.0,480,319.0
102260,2025-04-24,16,4,116,1,39,0.0,39.0,15,24.0
102261,2025-03-10,15,1,43,1,35,0.0,35.0,12,23.0
102262,2025-06-30,13,7,238,1,199,0.0,199.0,95,104.0
102262,2025-06-30,9,7,238,1,79,0.0,79.0,25,54.0
102263,2024-12-04,1,4,374,1,999,0.0,999.0,620,379.0
102264,2024-05-04,11,1,286,1,129,0.0,129.0,45,84.0
102265,2025-03-10,1,7,318,1,999,0.0,999.0,620,379.0
102265,2025-03-10,19,7,318,2,99,33.64,164.36,70,94.36
102266,2024-05-24,9,1,233,1,79,11.74,67.26,25,42.26
102267,2025-03-05,1,5,125,1,999,0.0,999.0,620,379.0
102268,2025-08-03,20,8,271,1,179,0.0,179.0,70,109.0
102269,2026-06-29,19,7,255,1,99,10.4,88.6,35,53.6
102269,2026-06-29,14,7,255,1,49,0.0,49.0,18,31.0
102270,2024-02-15,13,10,305,2,199,0.0,398.0,190,208.0
102270,2024-02-15,4,10,305,2,399,0.0,798.0,420,378.0
102271,2025-10-06,6,4,103,2,249,0.0,498.0,240,258.0
102271,2025-10-06,3,4,103,1,649,0.0,649.0,350,299.0
102271,2025-10-06,20,4,103,1,179,0.0,179.0,70,109.0
102272,2025-04-24,10,2,124,1,149,0.0,149.0,60,89.0
102273,2024-01-25,19,10,121,1,99,6.23,92.77,35,57.77
102274,2024-10-08,18,2,36,2,24,0.0,48.0,16,32.0
102275,2024-05-19,8,9,399,3,349,0.0,1047.0,450,597.0
102275,2024-05-19,12,9,399,1,279,0.0,279.0,140,139.0
102276,2024-09-05,6,10,235,1,249,0.0,249.0,120,129.0
102277,2024-11-01,17,1,248,1,89,0.0,89.0,30,59.0
102278,2025-02-23,16,7,188,2,39,0.0,78.0,30,48.0
102279,2025-07-04,11,9,29,1,129,0.0,129.0,45,84.0
102280,2024-01-02,14,6,70,1,49,0.0,49.0,18,31.0
102281,2024-07-05,17,7,317,1,89,0.0,89.0,30,59.0
102282,2024-04-22,5,1,86,1,349,60.03,288.97,180,108.97
102283,2025-07-27,8,1,195,3,349,0.0,1047.0,450,597.0
102284,2024-12-12,12,5,155,1,279,24.96,254.04,140,114.04
102285,2025-07-25,17,7,56,1,89,0.0,89.0,30,59.0
102286,2024-09-10,13,6,82,1,199,0.0,199.0,95,104.0
102287,2024-01-30,12,7,62,2,279,126.58,431.42,280,151.42
102288,2026-07-09,18,2,148,1,24,0.0,24.0,8,16.0
102289,2024-05-08,16,10,202,1,39,0.0,39.0,15,24.0
102290,2024-05-27,16,7,305,1,39,0.0,39.0,15,24.0
102291,2024-06-18,7,6,249,1,599,0.0,599.0,260,339.0
102291,2024-06-18,18,6,249,1,24,0.0,24.0,8,16.0
102292,2026-08-15,9,6,364,1,79,0.0,79.0,25,54.0
102292,2026-08-15,4,6,364,1,399,0.0,399.0,210,189.0
102293,2025-10-02,20,9,161,1,179,0.0,179.0,70,109.0
102294,2025-09-25,20,7,23,2,179,0.0,358.0,140,218.0
102295,2026-08-20,19,3,310,1,99,0.0,99.0,35,64.0
102296,2024-04-16,9,4,357,1,79,0.0,79.0,25,54.0
102297,2026-08-09,11,5,2,1,129,0.0,129.0,45,84.0
102298,2024-08-22,5,6,162,1,349,0.0,349.0,180,169.0
102299,2025-10-07,8,3,178,1,349,0.0,349.0,150,199.0
102299,2025-10-07,7,3,178,3,599,439.82,1357.18,780,577.18
102300,2025-03-16,6,4,374,1,249,0.0,249.0,120,129.0
102301,2025-02-02,20,1,18,1,179,9.82,169.18,70,99.18
102302,2026-06-29,1,10,123,1,999,0.0,999.0,620,379.0
102303,2024-06-21,15,8,256,1,35,0.0,35.0,12,23.0
102304,2026-08-29,12,8,250,1,279,0.0,279.0,140,139.0
102305,2025-01-27,13,1,179,1,199,0.0,199.0,95,104.0
102305,2025-01-27,20,1,179,1,179,0.0,179.0,70,109.0
102306,2025-10-30,15,6,22,1,35,0.0,35.0,12,23.0
102306,2025-10-30,2,6,22,2,799,0.0,1598.0,960,638.0
102307,2026-08-03,18,3,109,1,24,0.0,24.0,8,16.0
102308,2024-03-12,18,10,291,1,24,0.0,24.0,8,16.0
102309,2026-06-22,7,4,190,1,599,0.0,599.0,260,339.0
102309,2026-06-22,20,4,190,1,179,0.0,179.0,70,109.0
102310,2025-08-14,2,8,279,1,799,171.12,627.88,480,147.88
102311,2025-12-08,16,1,338,1,39,0.0,39.0,15,24.0
102312,2024-06-21,4,9,21,1,399,0.0,399.0,210,189.0
102313,2025-07-09,14,9,16,1,49,0.0,49.0,18,31.0
102313,2025-07-09,6,9,16,1,249,0.0,249.0,120,129.0
102314,2025-11-17,1,10,222,2,999,0.0,1998.0,1240,758.0
102315,2025-04-22,6,9,331,2,249,0.0,498.0,240,258.0
102316,2024-06-27,5,9,162,1,349,0.0,349.0,180,169.0
102316,2024-06-27,9,9,162,1,79,0.0,79.0,25,54.0
102316,2024-06-27,11,9,162,1,129,31.42,97.58,45,52.58
102317,2024-10-03,3,3,227,1,649,0.0,649.0,350,299.0
102317,2024-10-03,7,3,227,2,599,0.0,1198.0,520,678.0
102318,2026-04-23,7,1,116,1,599,0.0,599.0,260,339.0
102319,2024-02-13,11,8,180,1,129,0.0,129.0,45,84.0
102319,2024-02-13,4,8,180,1,399,0.0,399.0,210,189.0
102319,2024-02-13,18,8,180,1,24,0.0,24.0,8,16.0
102320,2025-12-11,14,10,162,3,49,0.0,147.0,54,93.0
102321,2026-08-31,2,10,154,1,799,0.0,799.0,480,319.0
102322,2024-01-10,3,10,383,2,649,0.0,1298.0,700,598.0
102323,2024-07-04,9,10,180,1,79,0.0,79.0,25,54.0
102324,2025-11-17,4,1,302,1,399,0.0,399.0,210,189.0
102324,2025-11-17,10,1,302,1,149,35.86,113.14,60,53.14
102325,2024-03-15,5,9,205,1,349,0.0,349.0,180,169.0
102326,2025-09-05,7,3,63,1,599,0.0,599.0,260,339.0
102326,2025-09-05,10,3,63,1,149,26.46,122.54,60,62.54
102327,2025-11-24,17,8,225,2,89,0.0,178.0,60,118.0
102328,2025-09-04,9,3,271,1,79,0.0,79.0,25,54.0
102329,2025-01-11,11,5,229,1,129,0.0,129.0,45,84.0
102330,2025-12-04,19,7,51,1,99,21.73,77.27,35,42.27
102331,2025-09-10,3,3,146,1,649,0.0,649.0,350,299.0
102332,2024-08-26,12,9,278,1,279,0.0,279.0,140,139.0
102333,2025-08-10,9,6,54,1,79,0.0,79.0,25,54.0
102333,2025-08-10,6,6,54,2,249,0.0,498.0,240,258.0
102334,2026-05-17,17,8,165,1,89,0.0,89.0,30,59.0
102335,2025-11-12,12,4,167,1,279,0.0,279.0,140,139.0
102335,2025-11-12,8,4,167,1,349,47.01,301.99,150,151.99
102335,2025-11-12,14,4,167,1,49,0.0,49.0,18,31.0
102336,2025-05-08,5,8,315,1,349,0.0,349.0,180,169.0
102336,2025-05-08,18,8,315,1,24,0.0,24.0,8,16.0
102336,2025-05-08,13,8,315,1,199,0.0,199.0,95,104.0
102337,2024-12-07,3,10,123,1,649,61.2,587.8,350,237.8
102338,2024-04-14,12,7,386,1,279,0.0,279.0,140,139.0
102339,2024-10-04,14,8,94,1,49,0.0,49.0,18,31.0
102340,2024-01-14,6,1,112,1,249,0.0,249.0,120,129.0
102341,2026-08-20,14,7,269,1,49,0.0,49.0,18,31.0
102341,2026-08-20,19,7,269,1,99,0.0,99.0,35,64.0
102342,2024-09-11,3,1,389,1,649,0.0,649.0,350,299.0
102342,2024-09-11,14,1,389,1,49,0.0,49.0,18,31.0
102343,2026-03-18,4,8,306,2,399,0.0,798.0,420,378.0
102344,2024-07-13,20,1,107,2,179,0.0,358.0,140,218.0
102345,2024-11-08,3,9,26,1,649,0.0,649.0,350,299.0
